habitat,group,yday,available,accessible,added,returned,prop.accessible
br_spring,2015-16,305,0,0,0,0,1
br_spring,2015-16,306,0,0,0,0,1
br_spring,2015-16,307,0,0,0,0,1
br_spring,2015-16,308,0,0,0,0,1
br_spring,2015-16,309,0,0,0,0,1
br_spring,2015-16,310,0,0,0,0,1
br_spring,2015-16,311,0,0,0,0,1
br_spring,2015-16,312,0,0,0,0,1
br_spring,2015-16,313,0,0,0,0,1
br_spring,2015-16,314,0,0,0,0,1
br_spring,2015-16,315,0,0,0,0,1
br_spring,2015-16,316,0,0,0,0,1
br_spring,2015-16,317,0,0,0,0,1
br_spring,2015-16,318,0,0,0,0,1
br_spring,2015-16,319,0,0,0,0,1
br_fall,2016-17,1,0,0,0,0,1
br_fall,2016-17,2,0,0,0,0,1
br_fall,2016-17,3,0,0,0,0,1
br_fall,2016-17,4,0,0,0,0,1
br_fall,2016-17,5,0,0,0,0,1
br_fall,2016-17,6,0,0,0,0,1
br_fall,2016-17,7,0,0,0,0,1
br_fall,2016-17,8,0,0,0,0,1
br_fall,2016-17,9,0,0,0,0,1
br_fall,2016-17,10,0,0,0,0,1
br_fall,2016-17,11,0,0,0,0,1
br_fall,2016-17,12,0,0,0,0,1
br_fall,2016-17,13,0,0,0,0,1
br_fall,2016-17,14,0,0,0,0,1
br_fall,2016-17,15,0,0,0,0,1
br_fall,2016-17,16,0,0,0,0,1
br_fall,2016-17,17,0,0,0,0,1
br_fall,2016-17,18,0,0,0,0,1
br_fall,2016-17,19,0,0,0,0,1
br_fall,2016-17,20,0,0,0,0,1
br_fall,2016-17,21,0,0,0,0,1
br_fall,2016-17,22,0,0,0,0,1
br_fall,2016-17,23,0,0,0,0,1
br_fall,2016-17,24,0,0,0,0,1
br_fall,2016-17,25,0,0,0,0,1
br_fall,2016-17,26,0,0,0,0,1
br_fall,2016-17,27,0,0,0,0,1
br_fall,2016-17,28,0,0,0,0,1
br_fall,2016-17,29,0,0,0,0,1
br_fall,2016-17,30,0,0,0,0,1
br_fall,2016-17,31,0,0,0,0,1
br_fall,2016-17,32,0,0,0,0,1
br_fall,2016-17,33,0,0,0,0,1
br_fall,2016-17,34,0,0,0,0,1
br_fall,2016-17,35,0,0,0,0,1
br_fall,2016-17,36,0,0,0,0,1
br_fall,2016-17,37,0,0,0,0,1
br_fall,2016-17,38,0,0,0,0,1
br_fall,2016-17,39,0,0,0,0,1
br_fall,2016-17,40,0,0,0,0,1
br_fall,2016-17,41,0,0,0,0,1
br_fall,2016-17,42,0,0,0,0,1
br_fall,2016-17,43,0,0,0,0,1
br_fall,2016-17,44,0,0,0,0,1
br_fall,2016-17,45,0,0,0,0,1
br_fall,2016-17,46,0,0,0,0,0.7
br_fall,2016-17,47,0,0,0,0,0.7
br_fall,2016-17,48,0,0,0,0,0.7
br_fall,2016-17,49,517.2869310944335,362.1008517661034,517.2869310944335,0,0.7
br_fall,2016-17,50,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,51,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,52,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,53,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,54,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,55,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,56,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,57,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,58,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,59,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,60,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,61,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,62,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,63,517.2869310944335,362.1008517661034,0,0,0.7
br_fall,2016-17,64,739.9139019802512,517.9397313861758,222.62697088581777,0,0.7
br_fall,2016-17,65,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,66,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,67,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,68,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,69,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,70,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,71,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,72,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,73,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,74,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,75,739.9139019802514,517.9397313861759,0,0,0.7
br_fall,2016-17,76,739.9139019802512,517.9397313861758,0,348.13398712830576,0.7
br_fall,2016-17,77,573.0554283207948,401.1387998245564,181.27551346884928,0,0.7
br_fall,2016-17,78,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,79,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,80,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,81,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,82,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,83,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,84,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,85,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,86,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,87,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,88,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,89,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,90,573.0554283207948,401.1387998245564,0,0,0.7
br_fall,2016-17,91,573.0554283207948,401.1387998245564,0,169.15294396612776,0.7
br_fall,2016-17,92,403.902484354667,282.7317390482669,0,0,0.7
br_fall,2016-17,93,403.902484354667,282.7317390482669,0,0,0.7
br_fall,2016-17,94,786.9013051506283,555.4937307107676,382.99882079596125,0,0.70592554247249
br_fall,2016-17,95,786.9013051506283,560.4169923465179,0,0,0.7121820597809825
br_fall,2016-17,96,786.9013051506283,565.5724299378884,0,0,0.7187336280114909
br_fall,2016-17,97,786.9013051506283,570.9317749100769,0,0,0.7255443232500287
br_fall,2016-17,98,786.9013051506283,576.4667586882817,0,0,0.7325782215826097
br_fall,2016-17,99,786.9013051506283,582.1491126977004,0,0,0.739799399095247
br_fall,2016-17,100,786.9013051506283,587.9505683635309,0,0,0.7471719318739543
br_fall,2016-17,101,786.9013051506283,593.8428571109714,0,0,0.7546598960047451
br_fall,2016-17,102,786.9013051506283,599.7977103652195,0,0,0.762227367573633
br_fall,2016-17,103,786.9013051506283,605.7868595514732,0,0,0.7698384226666313
br_fall,2016-17,104,786.9013051506283,611.7820360949305,0,0,0.7774571373697536
br_fall,2016-17,105,786.9013051506283,617.7549714207893,0,403.902484354667,0.7850475877690136
br_fall,2016-17,106,382.99882079596125,303.55484992472776,0,0,0.7925738499504246
br_fall,2016-17,107,382.99882079596125,306.399056636769,0,0,0.8
br_fall,2016-17,108,827.5726104801845,668.0952100236182,444.5737896842233,0,0.8072949751635299
br_fall,2016-17,109,827.5726104801846,674.0141600863682,0,0,0.8144471573259091
br_fall,2016-17,110,827.5726104801846,679.8093467012375,0,0,0.821449789531809
br_fall,2016-17,111,827.5726104801846,685.4751779970654,0,0,0.8282961148259008
br_fall,2016-17,112,827.5726104801846,691.0060621026922,0,0,0.8349793762528559
br_fall,2016-17,113,827.5726104801846,696.3964071469572,0,0,0.8414928168573454
br_fall,2016-17,114,827.5726104801846,701.6406212587004,0,0,0.8478296796840409
br_fall,2016-17,115,827.5726104801846,706.7331125667615,0,0,0.8539832077776135
br_fall,2016-17,116,827.5726104801846,711.6682891999799,0,0,0.8599466441827344
br_fall,2016-17,117,827.5726104801846,716.4405592871957,0,0,0.865713231944075
br_fall,2016-17,118,827.5726104801846,721.0443309572485,0,0,0.8712762141063066
br_fall,2016-17,119,827.5726104801846,725.4740123389779,0,0,0.8766288337141006
br_fall,2016-17,120,827.5726104801846,729.7240115612238,0,0,0.8817643338121282
br_fall,2016-17,121,827.5726104801845,733.7887367528258,0,272.65215498952267,0.8866759574450606
br_fall,2016-17,122,554.9204554906619,494.6322033989043,0,0,0.8913569476575691
br_fall,2016-17,123,554.9204554906619,497.09804784433527,0,0,0.89580054749432525
br_fall,2016-17,124,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,125,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,126,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,127,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,128,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,129,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,130,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,131,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,132,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,133,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,134,554.9204554906619,499.4284099415957,0,0,0.9
br_fall,2016-17,135,554.9204554906619,499.4284099415957,0,554.9204554906619,0.9
br_fall,2016-17,136,0,0,0,0,0.9
br_fall,2016-17,137,0,0,0,0,0.9
br_fall,2016-17,138,0,0,0,0,0.9
br_fall,2016-17,139,0,0,0,0,0.9
br_fall,2016-17,140,0,0,0,0,0.9
br_fall,2016-17,141,0,0,0,0,0.9
br_fall,2016-17,142,0,0,0,0,0.9
br_fall,2016-17,143,0,0,0,0,0.9
br_fall,2016-17,144,0,0,0,0,0.9
br_fall,2016-17,145,0,0,0,0,0.9
br_fall,2016-17,146,0,0,0,0,0.9
br_fall,2016-17,147,0,0,0,0,0.9
br_fall,2016-17,148,0,0,0,0,0.9
br_fall,2016-17,149,0,0,0,0,0.9
br_fall,2016-17,150,0,0,0,0,0.9
br_fall,2016-17,151,0,0,0,0,0.9
br_fall,2016-17,152,0,0,0,0,0.9
br_fall,2016-17,153,0,0,0,0,0.9
br_fall,2016-17,154,0,0,0,0,1
br_fall,2016-17,155,0,0,0,0,1
br_fall,2016-17,156,0,0,0,0,1
br_fall,2016-17,157,0,0,0,0,1
br_fall,2016-17,158,0,0,0,0,1
br_fall,2016-17,159,0,0,0,0,1
br_fall,2016-17,160,0,0,0,0,1
br_fall,2016-17,161,0,0,0,0,1
br_fall,2016-17,162,0,0,0,0,1
br_fall,2016-17,163,0,0,0,0,1
br_fall,2016-17,164,0,0,0,0,1
br_fall,2016-17,165,0,0,0,0,1
br_fall,2016-17,166,0,0,0,0,1
br_fall,2016-17,167,0,0,0,0,1
br_fall,2016-17,168,0,0,0,0,1
br_fall,2016-17,169,0,0,0,0,1
br_fall,2016-17,170,0,0,0,0,1
br_fall,2016-17,171,0,0,0,0,1
br_fall,2016-17,172,0,0,0,0,1
br_fall,2016-17,173,0,0,0,0,1
br_fall,2016-17,174,0,0,0,0,1
br_fall,2016-17,175,0,0,0,0,1
br_fall,2016-17,176,0,0,0,0,1
br_fall,2016-17,177,0,0,0,0,1
br_fall,2016-17,178,0,0,0,0,1
br_fall,2016-17,179,0,0,0,0,1
br_fall,2016-17,180,0,0,0,0,1
br_fall,2016-17,181,0,0,0,0,1
br_fall,2016-17,182,0,0,0,0,1
br_fall,2016-17,183,0,0,0,0,1
br_fall,2016-17,184,0,0,0,0,1
br_spring,2016-17,185,0,0,0,0,0.7
br_spring,2016-17,186,0,0,0,0,0.7
br_spring,2016-17,187,0,0,0,0,0.7
br_spring,2016-17,188,0,0,0,0,0.7
br_spring,2016-17,189,0,0,0,0,0.7
br_spring,2016-17,190,0,0,0,0,0.7
br_spring,2016-17,191,0,0,0,0,0.7
br_spring,2016-17,192,0,0,0,0,0.7
br_spring,2016-17,193,0,0,0,0,0.7
br_spring,2016-17,194,0,0,0,0,0.7
br_spring,2016-17,195,0,0,0,0,0.7
br_spring,2016-17,196,0,0,0,0,0.7
br_spring,2016-17,197,0,0,0,0,0.7
br_spring,2016-17,198,0,0,0,0,0.7
br_spring,2016-17,199,0,0,0,0,0.7
br_spring,2016-17,200,0,0,0,0,0.7
br_spring,2016-17,201,0,0,0,0,0.7
br_spring,2016-17,202,0,0,0,0,0.7
br_spring,2016-17,203,0,0,0,0,0.7
br_spring,2016-17,204,0,0,0,0,0.7
br_spring,2016-17,205,0,0,0,0,0.7
br_spring,2016-17,206,0,0,0,0,0.7
br_spring,2016-17,207,0,0,0,0,0.7
br_spring,2016-17,208,0,0,0,0,0.7
br_spring,2016-17,209,0,0,0,0,0.7
br_spring,2016-17,210,0,0,0,0,0.7
br_spring,2016-17,211,0,0,0,0,0.7
br_spring,2016-17,212,0,0,0,0,0.7
br_spring,2016-17,213,0,0,0,0,0.7
br_spring,2016-17,214,0,0,0,0,0.7
br_spring,2016-17,215,0,0,0,0,0.7
br_spring,2016-17,216,1340.1382137645537,938.0967496351875,1340.1382137645537,0,0.7
br_spring,2016-17,217,1340.1382137645537,942.2135476654094,0,0,0.7030719204839756
br_spring,2016-17,218,1340.1382137645537,946.6180897643569,0,0,0.7063585532011898
br_spring,2016-17,219,1340.1382137645537,951.4482713680177,0,0,0.7099627945802132
br_spring,2016-17,220,1340.1382137645537,956.8419879123783,0,0,0.7139875410496159
br_spring,2016-17,221,1340.1382137645537,962.9371348334261,0,0,0.7185356890379686
br_spring,2016-17,222,1340.1382137645537,969.8716075671479,0,0,0.7237101349738414
br_spring,2016-17,223,1340.1382137645537,977.7833015495312,0,0,0.729613775285805
br_spring,2016-17,224,1340.1382137645537,986.8101122165626,0,0,0.7363495064024295
br_spring,2016-17,225,1340.1382137645537,997.0899350042295,0,0,0.7440202247522854
br_spring,2016-17,226,1340.1382137645537,1008.760665348519,0,0,0.7527288267639431
br_spring,2016-17,227,1340.1382137645537,1021.9601986854179,0,0,0.762578208865973
br_spring,2016-17,228,1340.1382137645537,1036.8264304509134,0,0,0.7736712674869456
br_spring,2016-17,229,1340.1382137645537,1053.4972560809929,0,0,0.7861108990554311
br_spring,2016-17,230,1340.1382137645537,1072.110571011643,0,0,0.8
br_spring,2016-17,231,1340.1382137645537,1092.6830647161903,0,0,0.8153510238669769
br_spring,2016-17,232,1340.1382137645537,1114.7466028173185,0,0,0.8318146526737027
br_spring,2016-17,233,1340.1382137645537,1137.7118449750506,0,0,0.8489511255552727
br_spring,2016-17,234,1340.1382137645537,1160.9894508494092,0,0,0.8663206816467821
br_spring,2016-17,235,1340.1382137645537,1183.9900801004176,0,0,0.8834835600833262
br_spring,2016-17,236,1340.1382137645537,1206.1243923880984,0,0,0.9
br_spring,2016-17,237,1340.1382137645537,1226.9179840415218,0,0,0.9155160053193413
br_spring,2016-17,238,1340.1382137645537,1246.3561980659454,0,0,0.9300206391136573
br_spring,2016-17,239,1340.1382137645537,1264.5393141356737,0,0,0.9435887292426975
br_spring,2016-17,240,1340.1382137645537,1281.5676119250118,0,0,0.9562951035662116
br_spring,2016-17,241,1340.1382137645537,1297.5413711082642,0,0,0.9682145899439494
br_spring,2016-17,242,1340.1382137645537,1312.5608713597353,0,0,0.9794220162356602
br_spring,2016-17,243,1340.1382137645537,1326.7263923537303,0,0,0.9899922103010939
br_spring,2016-17,244,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,245,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,246,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,247,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,248,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,249,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,250,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,251,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,252,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,253,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,254,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,255,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,256,1340.1382137645537,1340.1382137645537,0,0,1
br_spring,2016-17,257,1340.1382137645535,1340.1382137645535,0,619.0596771955646,1
br_spring,2016-17,258,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,259,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,260,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,261,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,262,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,263,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,264,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,265,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,266,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,267,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,268,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,269,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,270,721.0785365689889,721.0785365689889,0,0,1
br_spring,2016-17,271,721.078536568989,721.078536568989,0,565.0105933946298,1
br_spring,2016-17,272,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,273,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,274,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,275,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,276,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,277,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,278,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,279,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,280,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,281,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,282,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,283,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,284,156.06794317435907,156.06794317435907,0,0,1
br_spring,2016-17,285,156.06794317435907,156.06794317435907,0,156.06794317435907,1
br_spring,2016-17,286,0,0,0,0,1
br_spring,2016-17,287,0,0,0,0,1
br_spring,2016-17,288,0,0,0,0,1
br_spring,2016-17,289,0,0,0,0,1
br_spring,2016-17,290,0,0,0,0,1
br_spring,2016-17,291,0,0,0,0,1
br_spring,2016-17,292,0,0,0,0,1
br_spring,2016-17,293,0,0,0,0,1
br_spring,2016-17,294,0,0,0,0,1
br_spring,2016-17,295,0,0,0,0,1
br_spring,2016-17,296,0,0,0,0,1
br_spring,2016-17,297,0,0,0,0,1
br_spring,2016-17,298,0,0,0,0,1
br_spring,2016-17,299,0,0,0,0,1
br_spring,2016-17,300,0,0,0,0,1
br_spring,2016-17,301,0,0,0,0,1
br_spring,2016-17,302,0,0,0,0,1
br_spring,2016-17,303,0,0,0,0,1
br_spring,2016-17,304,0,0,0,0,1
br_spring,2016-17,305,0,0,0,0,1
br_spring,2016-17,306,0,0,0,0,1
br_spring,2016-17,307,0,0,0,0,1
br_spring,2016-17,308,0,0,0,0,1
br_spring,2016-17,309,0,0,0,0,1
br_spring,2016-17,310,0,0,0,0,1
br_spring,2016-17,311,0,0,0,0,1
br_spring,2016-17,312,0,0,0,0,1
br_spring,2016-17,313,0,0,0,0,1
br_spring,2016-17,314,0,0,0,0,1
br_spring,2016-17,315,0,0,0,0,1
br_spring,2016-17,316,0,0,0,0,1
br_spring,2016-17,317,0,0,0,0,1
br_spring,2016-17,318,0,0,0,0,1
br_spring,2016-17,319,0,0,0,0,1
