DataSource,Name,BasinName,ClassName,Mosaic,MosaicDateStart,MosaicDateEnd,ObservedArea,ObservedAreaWater,PercentObserved,PercentWater,
TNC,San Joaquin Row Crop,San Joaquin,Row Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,267744600,8169885.536,99.50497368,3.051372665,
TNC,San Joaquin Wetland,San Joaquin,Wetland,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,309544200,112147023.2,100,36.22972849,
TNC,San Joaquin Suitable-unassigned,San Joaquin,Suitable-unassigned,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,489303900,17331372.86,99.74168882,3.542046744,
TNC,San Joaquin Vineyard/Orchard,San Joaquin,Vineyard/Orchard,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,3068529300,43297496.79,99.35131994,1.411017871,
TNC,Suisun Unsuitable,Suisun,Unsuitable,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,206496900,126576450,100,61.29702189,
TNC,Suisun Grass/Pasture,Suisun,Grass/Pasture,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,180582300,5090400,100,2.81888092,
TNC,Suisun Corn,Suisun,Corn,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,0,NA,NA,NA,
TNC,Suisun Field Crop,Suisun,Field Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,1512000,94950,100,6.279761905,
TNC,Suisun Grains,Suisun,Grains,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,9834300,669600,100,6.808822184,
TNC,Suisun Alfalfa,Suisun,Alfalfa,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,1127700,14400,100,1.276935355,
TNC,Suisun Wetland,Suisun,Wetland,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,200304000,81250650,100,40.56366822,
TNC,Suisun Suitable-unassigned,Suisun,Suitable-unassigned,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,13974300,913050,100,6.533779867,
TNC,Suisun Vineyard/Orchard,Suisun,Vineyard/Orchard,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,1789200,234000,100,13.07847082,
TNC,Sutter Unsuitable,Sutter,Unsuitable,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,137141100,17143200,100,12.50041016,
TNC,Sutter Grass/Pasture,Sutter,Grass/Pasture,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,728100,2700,100,0.370828183,
TNC,Sutter Corn,Sutter,Corn,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,12621600,428400,100,3.394181403,
TNC,Sutter Field Crop,Sutter,Field Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,109668600,5380200,100,4.90587096,
TNC,Sutter Grains,Sutter,Grains,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,22222800,1264500,100,5.690102057,
TNC,Sutter Alfalfa,Sutter,Alfalfa,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,16813800,91800,100,0.545980088,
TNC,Sutter Rice,Sutter,Rice,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,317892600,62465400,100,19.649844,
TNC,Sutter Row Crop,Sutter,Row Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,7760700,328500,100,4.232865592,
TNC,Sutter Wetland,Sutter,Wetland,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,9452700,593100,100,6.274397791,
TNC,Sutter Suitable-unassigned,Sutter,Suitable-unassigned,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,54921600,5334300,100,9.712572103,
TNC,Sutter Vineyard/Orchard,Sutter,Vineyard/Orchard,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,271201500,2007000,100,0.740040155,
TNC,Tulare Unsuitable,Tulare,Unsuitable,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,4180175100,219474626.8,84.53703774,5.25036922,
TNC,Tulare Grass/Pasture,Tulare,Grass/Pasture,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,5647968000,140523844.8,87.45969522,2.488042511,
TNC,Tulare Corn,Tulare,Corn,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,523335600,22446857.68,99.70900972,4.289189896,
TNC,Tulare Field Crop,Tulare,Field Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,2805367500,83598463.93,93.54548671,2.979946974,
TNC,Tulare Grains,Tulare,Grains,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,775703700,20644838.04,98.57088779,2.661433488,
TNC,Tulare Alfalfa,Tulare,Alfalfa,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,1266184800,30830485.71,98.63372501,2.434912006,
TNC,Tulare Rice,Tulare,Rice,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,0,NA,NA,NA,
TNC,Tulare Row Crop,Tulare,Row Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,321626700,9250350,92.79649134,2.87611383,
TNC,Tulare Wetland,Tulare,Wetland,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,12627000,4710547.5,100,37.30535757,
TNC,Tulare Suitable-unassigned,Tulare,Suitable-unassigned,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,1029556800,33675699.11,96.22251886,3.270892787,
TNC,Tulare Vineyard/Orchard,Tulare,Vineyard/Orchard,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,6289301700,189513751.1,97.21469382,3.013271745,
TNC,Yolo Unsuitable,Yolo,Unsuitable,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,285905700,38877300,100,13.59794506,
TNC,Yolo Grass/Pasture,Yolo,Grass/Pasture,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,518663700,6908400,100,1.331961346,
TNC,Yolo Corn,Yolo,Corn,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,35374500,1387800,100,3.923164992,
TNC,Yolo Field Crop,Yolo,Field Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,252285300,25887600,99.99607603,10.26123995,
TNC,Yolo Grains,Yolo,Grains,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,115674300,6871500,100,5.940386067,
TNC,Yolo Alfalfa,Yolo,Alfalfa,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,286989300,11373300,100,3.962970048,
TNC,Yolo Rice,Yolo,Rice,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,98002800,16714800,100,17.05543107,
TNC,Yolo Row Crop,Yolo,Row Crop,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,72916200,2879100,100,3.94850527,
TNC,Yolo Wetland,Yolo,Wetland,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,16419600,1605450,100,9.777643792,
TNC,Yolo Suitable-unassigned,Yolo,Suitable-unassigned,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,175661100,7672650,100,4.36787086,
TNC,Yolo Vineyard/Orchard,Yolo,Vineyard/Orchard,L8_valley_20151031to20151109_water_cf10yr.tif,10/31/2015,11/9/2015,197945100,2212500,99.99590812,1.11773416,
TNC,American Unsuitable,American,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,527641200,144440100,100,27.37468189,
TNC,American Grass/Pasture,American,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,512295300,49798800,100,9.720721623,
TNC,American Corn,American,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,6228000,1269000,100,20.37572254,
TNC,American Field Crop,American,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,254139300,51315300,100,20.19180032,
TNC,American Grains,American,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,27476100,4248900,100,15.46398506,
TNC,American Alfalfa,American,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,29192400,4621500,100,15.83117524,
TNC,American Rice,American,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,406053900,191567700,100,47.17789929,
TNC,American Row Crop,American,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,130500,36900,100,28.27586207,
TNC,American Wetland,American,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,2012400,717300,100,35.64400716,
TNC,American Suitable-unassigned,American,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,80588700,12438900,100,15.43504238,
TNC,American Vineyard/Orchard,American,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,255960000,41668200,100,16.27918425,
TNC,Butte Unsuitable,Butte,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,248186700,105350400,99.99963737,42.44804415,
TNC,Butte Grass/Pasture,Butte,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,237022200,23088600,100,9.741112858,
TNC,Butte Corn,Butte,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,19184400,4881600,100,25.44567461,
TNC,Butte Field Crop,Butte,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,168653700,63081000,100,37.40267779,
TNC,Butte Grains,Butte,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,20291400,3229200,100,15.91413111,
TNC,Butte Alfalfa,Butte,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,16612200,2385900,100,14.36233611,
TNC,Butte Rice,Butte,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,611090100,400453200,100,65.53095853,
TNC,Butte Row Crop,Butte,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,587700,90900,100,15.46707504,
TNC,Butte Wetland,Butte,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,72338400,46845900,100,64.75938091,
TNC,Butte Suitable-unassigned,Butte,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,39735900,14223600,100,35.79533872,
TNC,Butte Vineyard/Orchard,Butte,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,497152800,100494900,100,20.2140871,
TNC,Colusa Unsuitable,Colusa,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,285306300,65567700,100,22.98151145,
TNC,Colusa Grass/Pasture,Colusa,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,757351800,30205800,100,3.98834465,
TNC,Colusa Corn,Colusa,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,44531100,7143300,100,16.04114877,
TNC,Colusa Field Crop,Colusa,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,266538600,62136900,100,23.31253334,
TNC,Colusa Grains,Colusa,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,90986400,9520200,100,10.46332199,
TNC,Colusa Alfalfa,Colusa,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,170116200,22769100,100,13.38443958,
TNC,Colusa Rice,Colusa,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,959816700,328404600,100,34.21534549,
TNC,Colusa Row Crop,Colusa,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,41707800,4634100,100,11.11087135,
TNC,Colusa Wetland,Colusa,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,73450800,52656300,100,71.68921237,
TNC,Colusa Suitable-unassigned,Colusa,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,160086600,29835000,100,18.63678784,
TNC,Colusa Vineyard/Orchard,Colusa,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,757116900,58861800,100,7.774466532,
TNC,Delta Unsuitable,Delta,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1498931100,421832606.8,99.90953739,28.14222794,
TNC,Delta Grass/Pasture,Delta,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,2048472900,100962747.9,98.63685767,4.928683599,
TNC,Delta Corn,Delta,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,552492900,58886972.86,100,10.6584126,
TNC,Delta Field Crop,Delta,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,104756400,19214605.18,100,18.34217783,
TNC,Delta Grains,Delta,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,246826800,26350160.18,100,10.67556691,
TNC,Delta Alfalfa,Delta,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,542079000,47647233.57,100,8.789721345,
TNC,Delta Rice,Delta,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,23484600,2742742.5,100,11.67889809,
TNC,Delta Row Crop,Delta,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,57870900,6746624.643,100,11.65806069,
TNC,Delta Wetland,Delta,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,46521000,12012243.04,100,25.82111957,
TNC,Delta Suitable-unassigned,Delta,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,284409000,29950348.75,100,10.53073171,
TNC,Delta Vineyard/Orchard,Delta,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1388849400,82965420.54,99.99870398,5.973680122,
TNC,San Joaquin Unsuitable,San Joaquin,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1574955000,177094478.6,98.54737026,11.24441515,
TNC,San Joaquin Grass/Pasture,San Joaquin,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,3490328700,41935607.14,93.6223061,1.201480168,
TNC,San Joaquin Corn,San Joaquin,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,370019700,9459402.857,100,2.556459253,
TNC,San Joaquin Field Crop,San Joaquin,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,455094900,9610403.571,99.68910058,2.111736161,
TNC,San Joaquin Grains,San Joaquin,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,284474700,4595852.679,99.96489497,1.615557615,
TNC,San Joaquin Alfalfa,San Joaquin,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,900798300,14580710.36,99.99060921,1.618643192,
TNC,San Joaquin Rice,San Joaquin,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,20500200,433455,100,2.114394006,
TNC,San Joaquin Row Crop,San Joaquin,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,267744600,8318411.786,99.50497368,3.106845772,
TNC,San Joaquin Wetland,San Joaquin,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,309544200,112381743.2,100,36.30555611,
TNC,San Joaquin Suitable-unassigned,San Joaquin,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,489303900,17371767.86,99.74168882,3.550302349,
TNC,San Joaquin Vineyard/Orchard,San Joaquin,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,3068529300,46703066.79,99.35131994,1.522001657,
TNC,Suisun Unsuitable,Suisun,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,206496900,148596750,100,71.96076551,
TNC,Suisun Grass/Pasture,Suisun,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,180582300,16660350,100,9.2259042,
TNC,Suisun Corn,Suisun,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,0,NA,NA,NA,
TNC,Suisun Field Crop,Suisun,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1512000,198900,100,13.1547619,
TNC,Suisun Grains,Suisun,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,9834300,1473750,100,14.98581495,
TNC,Suisun Alfalfa,Suisun,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1127700,48150,100,4.269752594,
TNC,Suisun Wetland,Suisun,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,200304000,123632550,100,61.72245687,
TNC,Suisun Suitable-unassigned,Suisun,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,13974300,2148300,100,15.37322084,
TNC,Suisun Vineyard/Orchard,Suisun,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1789200,500400,100,27.96780684,
TNC,Sutter Unsuitable,Sutter,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,137141100,54555300,100,39.78041594,
TNC,Sutter Grass/Pasture,Sutter,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,728100,77400,100,10.63040791,
TNC,Sutter Corn,Sutter,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,12621600,5129100,100,40.63747861,
TNC,Sutter Field Crop,Sutter,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,109668600,46639800,100,42.52794328,
TNC,Sutter Grains,Sutter,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,22222800,8149500,100,36.67179653,
TNC,Sutter Alfalfa,Sutter,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,16813800,3520800,100,20.93994219,
TNC,Sutter Rice,Sutter,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,317892600,180959400,100,56.92469721,
TNC,Sutter Row Crop,Sutter,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,7760700,2490300,100,32.08860026,
TNC,Sutter Wetland,Sutter,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,9452700,3568500,100,37.75111873,
TNC,Sutter Suitable-unassigned,Sutter,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,54921600,27870300,100,50.74560829,
TNC,Sutter Vineyard/Orchard,Sutter,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,271201500,60592500,100,22.34224368,
TNC,Tulare Unsuitable,Tulare,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,4151421900,268679699.5,83.95555245,6.47199215,
TNC,Tulare Grass/Pasture,Tulare,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,5705505000,77677183.93,88.35066495,1.361442746,
TNC,Tulare Corn,Tulare,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,522489600,12475125.54,99.54782477,2.387631359,
TNC,Tulare Field Crop,Tulare,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,2804436000,69872687.68,93.51442568,2.491505874,
TNC,Tulare Grains,Tulare,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,774150300,15730711.61,98.3734928,2.031997095,
TNC,Tulare Alfalfa,Tulare,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1262241900,29495730.54,98.32657955,2.336773208,
TNC,Tulare Rice,Tulare,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,0,NA,NA,NA,
TNC,Tulare Row Crop,Tulare,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,321786000,5962272.321,92.84245295,1.852868777,
TNC,Tulare Wetland,Tulare,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,12627000,4776352.5,100,37.82650273,
TNC,Tulare Suitable-unassigned,Tulare,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,1027938600,22794332.14,96.07128167,2.21747993,
TNC,Tulare Vineyard/Orchard,Tulare,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,6199189200,97110544.82,95.82181119,1.566503968,
TNC,Yolo Unsuitable,Yolo,Unsuitable,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,285905700,96853050,100,33.87587236,
TNC,Yolo Grass/Pasture,Yolo,Grass/Pasture,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,518663700,47104050,100,9.081809658,
TNC,Yolo Corn,Yolo,Corn,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,35374500,9215550,100,26.05139295,
TNC,Yolo Field Crop,Yolo,Field Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,252295200,80367300,100,31.85447048,
TNC,Yolo Grains,Yolo,Grains,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,115674300,28441800,100,24.58782979,
TNC,Yolo Alfalfa,Yolo,Alfalfa,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,286989300,68965800,100,24.03079139,
TNC,Yolo Rice,Yolo,Rice,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,98002800,43777800,100,44.66994821,
TNC,Yolo Row Crop,Yolo,Row Crop,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,72916200,11463300,100,15.72119776,
TNC,Yolo Wetland,Yolo,Wetland,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,16419600,5145300,100,31.33632975,
TNC,Yolo Suitable-unassigned,Yolo,Suitable-unassigned,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,175661100,35148600,100,20.00932477,
TNC,Yolo Vineyard/Orchard,Yolo,Vineyard/Orchard,L8_valley_20151109to20151117_water_cf10yr.tif,11/9/2015,11/17/2015,197953200,25383900,100,12.82318245,
TNC,American Unsuitable,American,Unsuitable,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,527641200,144440100,100,27.37468189,
TNC,American Grass/Pasture,American,Grass/Pasture,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,512295300,49798800,100,9.720721623,
TNC,American Corn,American,Corn,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,6228000,1269000,100,20.37572254,
TNC,American Field Crop,American,Field Crop,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,254139300,51315300,100,20.19180032,
TNC,American Grains,American,Grains,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,27476100,4248900,100,15.46398506,
TNC,American Alfalfa,American,Alfalfa,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,29192400,4621500,100,15.83117524,
TNC,American Rice,American,Rice,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,406053900,191567700,100,47.17789929,
TNC,American Row Crop,American,Row Crop,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,130500,36900,100,28.27586207,
TNC,American Wetland,American,Wetland,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,2012400,717300,100,35.64400716,
TNC,American Suitable-unassigned,American,Suitable-unassigned,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,80588700,12438900,100,15.43504238,
TNC,American Vineyard/Orchard,American,Vineyard/Orchard,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,255960000,41668200,100,16.27918425,
TNC,Butte Unsuitable,Butte,Unsuitable,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,248186700,105350400,99.99963737,42.44804415,
TNC,Butte Grass/Pasture,Butte,Grass/Pasture,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,237022200,23088600,100,9.741112858,
TNC,Butte Corn,Butte,Corn,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,19184400,4881600,100,25.44567461,
TNC,Butte Field Crop,Butte,Field Crop,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,168653700,63081000,100,37.40267779,
TNC,Butte Grains,Butte,Grains,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,20291400,3229200,100,15.91413111,
TNC,Butte Alfalfa,Butte,Alfalfa,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,16612200,2385900,100,14.36233611,
TNC,Butte Rice,Butte,Rice,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,611090100,400453200,100,65.53095853,
TNC,Butte Row Crop,Butte,Row Crop,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,587700,90900,100,15.46707504,
TNC,Butte Wetland,Butte,Wetland,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,72338400,46845900,100,64.75938091,
TNC,Butte Suitable-unassigned,Butte,Suitable-unassigned,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,39735900,14223600,100,35.79533872,
TNC,Butte Vineyard/Orchard,Butte,Vineyard/Orchard,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,497152800,100494900,100,20.2140871,
TNC,Colusa Unsuitable,Colusa,Unsuitable,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,285306300,65567700,100,22.98151145,
TNC,Colusa Grass/Pasture,Colusa,Grass/Pasture,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,757351800,30205800,100,3.98834465,
TNC,Colusa Corn,Colusa,Corn,L8_valley_20151116to20151125_water_cf10yr.tif,11/16/2015,11/25/2015,44531100,7143300,100,16.04114877,
