"sourcefile","property","sitecode","visit","date.surv","trt","perc.flood","avg.depth.in"
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",6,2010-02-03,"BI",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD035",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",1,2009-11-18,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",3,2009-12-15,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",2,2009-12-03,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",7,2010-02-16,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",6,2010-02-02,"A",100,6
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",8,2010-03-01,"A",52,1
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD038",10,2010-03-29,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",4,2010-01-05,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",1,2009-11-18,"A",100,5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",3,2009-12-15,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",2,2009-12-03,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",7,2010-02-16,"A",100,3.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",6,2010-02-02,"A",100,4
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",8,2010-03-01,"A",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD042",9,2010-03-19,"A",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",5,2010-01-27,"BI",100,10.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",4,2010-01-06,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",1,2009-11-17,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",2,2009-12-01,"BI",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
