trt,yday,zday,fit,se.fit,pred,lcl,ucl,fit2,se.fit2,pred2,lcl2,ucl2,fit1,se.fit1,fit21,se.fit21,fit3,se.fit3,pred3,lcl3,ucl3
WEEK2,252,1.02,8.909806845543738,0.6663846884941245,0.99986496031967,0.9994881860682409,0.9999643803050041,9.989835297186211,1.2807861567988672,0.9999541383434775,0.9994061341025118,0.999996460096711,8.909806845543738,0.6663846884941245,9.989835297186211,1.2807861567988672,9.453568709610431,1.218715012707535,0.9999215969019766,0.999103520888624,0.9999931482439905
WEEK3,252,1.02,12.640518524355675,1.8592919177044624,0.9999967618933379,0.99986658795149,0.9999999214163708,9.989835297186211,1.2807861567988672,0.9999541383434775,0.9994061341025118,0.999996460096711,12.640518524355675,1.8592919177044624,9.989835297186211,1.2807861567988672,9.453568709610431,1.218715012707535,0.9999215969019766,0.999103520888624,0.9999931482439905
WEEK4,252,1.02,19.471027823855714,2.019183347486181,0.9999999965018369,0.9999998015366379,0.9999999999383404,9.989835297186211,1.2807861567988672,0.9999541383434775,0.9994061341025118,0.999996460096711,19.471027823855714,2.019183347486181,9.989835297186211,1.2807861567988672,9.453568709610431,1.218715012707535,0.9999215969019766,0.999103520888624,0.9999931482439905
WEEK1,253,1.03,4.362524606535381,0.6141281845460128,0.9874142521193698,0.9582843518143825,0.9962817648325264,10.47896573389584,1.3381828677531058,0.9999718789979055,0.9995914958914066,0.9999980648648801,4.362524606535381,0.6141281845460128,10.47896573389584,1.3381828677531058,9.948000932148837,1.2821694657444738,0.9999521791467981,0.9993790643652543,0.9999963190641998
WEEK2,253,1.03,9.234723255499054,0.6816215089747251,0.9999024183253526,0.999618676184397,0.9999750338896783,10.47896573389584,1.3381828677531058,0.9999718789979055,0.9995914958914066,0.9999980648648801,9.234723255499054,0.6816215089747251,10.47896573389584,1.3381828677531058,9.948000932148837,1.2821694657444738,0.9999521791467981,0.9993790643652543,0.9999963190641998
WEEK3,253,1.03,13.354569317800633,2.070330411557342,0.999998414436833,0.9999003661043546,0.999999974769952,10.47896573389584,1.3381828677531058,0.9999718789979055,0.9995914958914066,0.9999980648648801,13.354569317800633,2.070330411557342,10.47896573389584,1.3381828677531058,9.948000932148837,1.2821694657444738,0.9999521791467981,0.9993790643652543,0.9999963190641998
WEEK4,253,1.03,21.373441136608278,2.2645311586985937,0.9999999994780457,0.9999999516296526,0.9999999999943676,10.47896573389584,1.3381828677531058,0.9999718789979055,0.9995914958914066,0.9999980648648801,21.373441136608278,2.2645311586985937,10.47896573389584,1.3381828677531058,9.948000932148837,1.2821694657444738,0.9999521791467981,0.9993790643652543,0.9999963190641998
WEEK1,254,1.04,4.483134793854908,0.6255818124462298,0.9888282766014064,0.9620198404723443,0.9967772696800037,10.970622519193963,1.4013951162041312,0.9999828006629532,0.9997164482406373,0.9999989570046024,4.483134793854908,0.6255818124462298,10.970622519193963,1.4013951162041312,10.44466424953051,1.3516443001017056,0.9999708977000914,0.999565715204589,0.9999980505334739
WEEK2,254,1.04,9.559639717721202,0.6971178952453275,0.9999294867719222,0.99971575903425,0.9999825102051431,10.970622519193963,1.4013951162041312,0.9999828006629532,0.9997164482406373,0.9999989570046024,9.559639717721202,0.6971178952453275,10.970622519193963,1.4013951162041312,10.44466424953051,1.3516443001017056,0.9999708977000914,0.999565715204589,0.9999980505334739
WEEK3,254,1.04,14.072375786247388,2.288989026979473,0.9999992265281493,0.9999247333187983,0.9999999920520662,10.970622519193963,1.4013951162041312,0.9999828006629532,0.9997164482406373,0.9999989570046024,14.072375786247388,2.288989026979473,10.970622519193963,1.4013951162041312,10.44466424953051,1.3516443001017056,0.9999708977000914,0.999565715204589,0.9999980505334739
WEEK4,254,1.04,23.31608119835679,2.5181458569483204,0.999999999925191,0.9999999884870056,0.9999999999995139,10.970622519193963,1.4013951162041312,0.9999828006629532,0.9997164482406373,0.9999989570046024,23.31608119835679,2.5181458569483204,10.970622519193963,1.4013951162041312,10.44466424953051,1.3516443001017056,0.9999708977000914,0.999565715204589,0.9999980505334739
WEEK1,255,1.05,4.603744981538931,0.6372568011128528,0.9900850289148485,0.9654181177399115,0.9972081597937144,11.464081346157846,1.4697275491729034,0.9999894995437217,0.999801520501842,0.999999444577638,4.603744981538931,0.6372568011128528,11.464081346157846,1.4697275491729034,10.942914805042593,1.4263260517051868,0.9999823174536667,0.9996935846930367,0.999998979857188
WEEK2,255,1.05,9.884556218004082,0.7128569210308177,0.9999490470129173,0.9997880275767653,0.9999877536461049,11.464081346157846,1.4697275491729034,0.9999894995437217,0.999801520501842,0.999999444577638,9.884556218004082,0.7128569210308177,11.464081346157846,1.4697275491729034,10.942914805042593,1.4263260517051868,0.9999823174536667,0.9996935846930367,0.999998979857188
WEEK3,255,1.05,14.792841450023744,2.5134037649308367,0.999999623685959,0.9999426358655872,0.9999999975314848,11.464081346157846,1.4697275491729034,0.9999894995437217,0.999801520501842,0.999999444577638,14.792841450023744,2.5134037649308367,11.464081346157846,1.4697275491729034,10.942914805042593,1.4263260517051868,0.9999823174536667,0.9996935846930367,0.999998979857188
WEEK4,255,1.05,25.287884818769065,2.7778994206491476,0.9999999999895861,0.9999999973055884,0.9999999999999598,11.464081346157846,1.4697275491729034,0.9999894995437217,0.999801520501842,0.999999444577638,25.287884818769065,2.7778994206491476,11.464081346157846,1.4697275491729034,10.942914805042593,1.4263260517051868,0.9999823174536667,0.9996935846930367,0.999998979857188
WEEK1,256,1.06,4.724355169466934,0.649141206951776,0.9912016620210067,0.9685095114927229,0.9975825884569636,11.95870205781359,1.5424169104961558,0.9999935967729049,0.9998600196114577,0.9999997071297538,4.724355169466934,0.649141206951776,11.95870205781359,1.5424169104961558,11.44218653202737,1.5053534613581854,0.9999892671053388,0.9997821486229703,0.9999994713260693
WEEK2,256,1.06,10.209472743238097,0.7288228668567441,0.9999631814794081,0.9998418529353764,0.9999914290077305,11.95870205781359,1.5424169104961558,0.9999935967729049,0.9998600196114577,0.9999997071297538,10.209472743238097,0.7288228668567441,11.95870205781359,1.5424169104961558,11.44218653202737,1.5053534613581854,0.9999892671053388,0.9997821486229703,0.9999994713260693
WEEK3,256,1.06,15.515011246820142,2.7418827686455844,0.9999998172252708,0.9999559986266429,0.999999999240816,11.95870205781359,1.5424169104961558,0.9999935967729049,0.9998600196114577,0.9999997071297538,15.515011246820142,2.7418827686455844,11.95870205781359,1.5424169104961558,11.44218653202737,1.5053534613581854,0.9999892671053388,0.9997821486229703,0.9999994713260693
WEEK4,256,1.06,27.278739937321564,3.041869346854923,0.9999999999985776,0.9999999993760815,0.9999999999999967,11.95870205781359,1.5424169104961558,0.9999935967729049,0.9998600196114577,0.9999997071297538,27.278739937321564,3.041869346854923,11.95870205781359,1.5424169104961558,11.44218653202737,1.5053534613581854,0.9999892671053388,0.9997821486229703,0.9999994713260693
WEEK1,257,1.07,4.844965357531656,0.661223738237805,0.992193530430569,0.97132172504028,0.9979077333778984,12.453955601845802,1.618708215910792,0.9999960977588034,0.9999006278383216,0.9999998467771113,4.844965357531656,0.661223738237805,12.453955601845802,1.618708215910792,11.942013503474353,1.5878975024197324,0.9999934890163475,0.9998441122558509,0.9999997280938264
WEEK2,257,1.07,10.534389282237642,0.7450011425661327,0.9999733951196572,0.9998819621287206,0.9999940038775952,12.453955601845802,1.618708215910792,0.9999960977588034,0.9999006278383216,0.9999998467771113,10.534389282237642,0.7450011425661327,12.453955601845802,1.618708215910792,11.942013503474353,1.5878975024197324,0.9999934890163475,0.9998441122558509,0.9999997280938264
WEEK3,257,1.07,16.238104769135205,2.972985026150168,0.9999999113087729,0.9999661024770286,0.9999999997679516,12.453955601845802,1.618708215910792,0.9999960977588034,0.9999006278383216,0.9999998467771113,16.238104769135205,2.972985026150168,12.453955601845802,1.618708215910792,11.942013503474353,1.5878975024197324,0.9999934890163475,0.9998441122558509,0.9999997280938264
WEEK4,257,1.07,29.280077610387014,3.308428435876633,0.9999999999998077,0.9999999998562896,0.9999999999999998,12.453955601845802,1.618708215910792,0.9999960977588034,0.9999006278383216,0.9999998467771113,29.280077610387014,3.308428435876633,12.453955601845802,1.618708215910792,11.942013503474353,1.5878975024197324,0.9999934890163475,0.9998441122558509,0.9999997280938264
WEEK1,258,1.08,4.9655755456505535,0.6734937318407069,0.9930743632104662,0.9738800329065121,0.9981899028239379,12.94945495220609,1.6979286357046075,0.9999976224911729,0.9999290594690281,0.9999999203251854,4.9655755456505535,0.6734937318407069,12.94945495220609,1.6979286357046075,12.442055879616387,1.6732361748151703,0.9999960510460172,0.9998878525106478,0.9999998609633638
WEEK2,258,1.08,10.859305826633133,0.7613782116284061,0.9999807755000115,0.9999118647104283,0.9999958068840754,12.94945495220609,1.6979286357046075,0.9999976224911729,0.9999290594690281,0.9999999203251854,10.859305826633133,0.7613782116284061,12.94945495220609,1.6979286357046075,12.442055879616387,1.6732361748151703,0.9999960510460172,0.9998878525106478,0.9999998609633638
WEEK3,258,1.08,16.961555843780395,3.2056082853993244,0.9999999569780716,0.9999738160899805,0.9999999999293139,12.94945495220609,1.6979286357046075,0.9999976224911729,0.9999290594690281,0.9999999203251854,16.961555843780395,3.2056082853993244,12.94945495220609,1.6979286357046075,12.442055879616387,1.6732361748151703,0.9999960510460172,0.9998878525106478,0.9999998609633638
WEEK4,258,1.08,31.285516565133197,3.5763472939501777,0.999999999999974,0.9999999999669442,1,12.94945495220609,1.6979286357046075,0.9999976224911729,0.9999290594690281,0.9999999203251854,31.285516565133197,3.5763472939501777,12.94945495220609,1.6979286357046075,12.442055879616387,1.6732361748151703,0.9999960510460172,0.9998878525106478,0.9999998609633638
WEEK1,259,1.09,5.086185733777469,0.6859411279121024,0.9938564237756536,0.9762074701921789,0.9984346323832402,13.444990367401235,1.7795573108861777,0.9999985515141896,0.9999491141990334,0.9999999587702201,5.086185733777469,0.6859411279121024,13.444990367401235,1.7795573108861777,12.942129842730452,1.7608236900697851,0.9999976050117608,0.9999189596602951,0.9999999292262235
WEEK2,259,1.09,11.184222371823532,0.7779415181587278,0.9999861085395588,0.9999341680430521,0.9999970688283646,13.444990367401235,1.7795573108861777,0.9999985515141896,0.9999491141990334,0.9999999587702201,11.184222371823532,0.7779415181587278,13.444990367401235,1.7795573108861777,12.942129842730452,1.7608236900697851,0.9999976050117608,0.9999189596602951,0.9999999292262235
WEEK3,259,1.09,17.68505929734905,3.4390855544437757,0.9999999791322163,0.9999797409398109,0.9999999999785056,13.444990367401235,1.7795573108861777,0.9999985515141896,0.9999491141990334,0.9999999587702201,17.68505929734905,3.4390855544437757,13.444990367401235,1.7795573108861777,12.942129842730452,1.7608236900697851,0.9999976050117608,0.9999189596602951,0.9999999292262235
WEEK4,259,1.09,33.29155919992129,3.844907972422377,0.9999999999999964,0.9999999999923914,1,13.444990367401235,1.7795573108861777,0.9999985515141896,0.9999491141990334,0.9999999587702201,33.29155919992129,3.844907972422377,13.444990367401235,1.7795573108861777,12.942129842730452,1.7608236900697851,0.9999976050117608,0.9999189596602951,0.9999999292262235
WEEK1,260,1.1,5.206795921904385,0.6985564432417096,0.9945506566677913,0.9783250134105282,0.9986467727071178,13.94052578259638,1.8632530624317964,0.9999991175173119,0.9999633485039263,0.9999999787526133,5.206795921904385,0.6985564432417096,13.94052578259638,1.8632530624317964,13.442203805844517,1.8503142213171966,0.9999985474722717,0.9999412156061693,0.9999999641109028
WEEK2,260,1.1,11.509138917013932,0.7946794169146814,0.9999899621634993,0.9999508104459935,0.999997951698816,13.94052578259638,1.8632530624317964,0.9999991175173119,0.9999633485039263,0.9999999787526133,11.509138917013932,0.7946794169146814,13.94052578259638,1.8632530624317964,13.442203805844517,1.8503142213171966,0.9999985474722717,0.9999412156061693,0.9999999641109028
WEEK3,260,1.1,18.408562750917696,3.673187386576585,0.999999989878083,0.999984305554097,0.9999999999934721,13.94052578259638,1.8632530624317964,0.9999991175173119,0.9999633485039263,0.9999999787526133,18.408562750917696,3.673187386576585,13.94052578259638,1.8632530624317964,13.442203805844517,1.8503142213171966,0.9999985474722717,0.9999412156061693,0.9999999641109028
WEEK4,260,1.1,35.29760183470939,4.1139044109811875,0.9999999999999996,0.9999999999982472,1,13.94052578259638,1.8632530624317964,0.9999991175173119,0.9999633485039263,0.9999999787526133,35.29760183470939,4.1139044109811875,13.94052578259638,1.8632530624317964,13.442203805844517,1.8503142213171966,0.9999985474722717,0.9999412156061693,0.9999999641109028
WEEK1,261,1.11,5.3274061100313,0.7113307438373966,0.9951668217543893,0.980251751466448,0.998830568696036,14.436061197791524,1.9487495754315853,0.9999994623519837,0.9999735059013275,0.9999999890897199,5.3274061100313,0.7113307438373966,14.436061197791524,1.9487495754315853,13.942277768958583,1.9414446288790164,0.9999991190620545,0.9999572196337235,0.9999999818603745
WEEK2,261,1.11,11.834055462204331,0.8115811056947577,0.9999927467630688,0.9999632337413445,0.9999985691174047,14.436061197791524,1.9487495754315853,0.9999994623519837,0.9999735059013275,0.9999999890897199,11.834055462204331,0.8115811056947577,14.436061197791524,1.9487495754315853,13.942277768958583,1.9414446288790164,0.9999991190620545,0.9999572196337235,0.9999999818603745
WEEK3,261,1.11,19.132066204486346,3.9078015376660575,0.9999999950903649,0.9999878292533355,0.9999999999980196,14.436061197791524,1.9487495754315853,0.9999994623519837,0.9999735059013275,0.9999999890897199,19.132066204486346,3.9078015376660575,14.436061197791524,1.9487495754315853,13.942277768958583,1.9414446288790164,0.9999991190620545,0.9999572196337235,0.9999999818603745
WEEK4,261,1.11,37.30364446949749,4.383256383765927,1,0.9999999999995959,1,14.436061197791524,1.9487495754315853,0.9999994623519837,0.9999735059013275,0.9999999890897199,37.30364446949749,4.383256383765927,14.436061197791524,1.9487495754315853,13.942277768958583,1.9414446288790164,0.9999991190620545,0.9999572196337235,0.9999999818603745
WEEK1,262,1.12,5.448016298158217,0.724255617280664,0.9957136164401222,0.9820050460357814,0.9989897306623343,14.931596612986663,2.0358199876163865,0.9999996724407691,0.9999807880072192,0.9999999944153082,5.448016298158217,0.724255617280664,14.931596612986663,2.0358199876163865,14.442351732072648,2.03399450729212,0.9999994657234598,0.9999687781984572,0.9999999908575804
WEEK2,262,1.12,12.15897200739473,0.8286365620908293,0.9999947588899922,0.9999725110478097,0.9999990007353023,14.931596612986663,2.0358199876163865,0.9999996724407691,0.9999807880072192,0.9999999944153082,12.15897200739473,0.8286365620908293,14.931596612986663,2.0358199876163865,14.442351732072648,2.03399450729212,0.9999994657234598,0.9999687781984572,0.9999999908575804
WEEK3,262,1.12,19.855569658054982,4.142840968879142,0.9999999976185818,0.9999905537919973,0.9999999999993996,14.931596612986663,2.0358199876163865,0.9999996724407691,0.9999807880072192,0.9999999944153082,19.855569658054982,4.142840968879142,14.931596612986663,2.0358199876163865,14.442351732072648,2.03399450729212,0.9999994657234598,0.9999687781984572,0.9999999908575804
WEEK4,262,1.12,39.309687104285565,4.652902146596242,1,0.9999999999999067,1,14.931596612986663,2.0358199876163865,0.9999996724407691,0.9999807880072192,0.9999999944153082,39.309687104285565,4.652902146596242,14.931596612986663,2.0358199876163865,14.442351732072648,2.03399450729212,0.9999994657234598,0.9999687781984572,0.9999999908575804
WEEK1,263,1.13,5.5686264862851305,0.7373231452338262,0.9961987865819242,0.9836006810435328,0.999127498041824,15.4271320281818,2.1242707730800867,0.999999800436275,0.9999860300847605,0.999999997149221,5.5686264862851305,0.7373231452338262,15.4271320281818,2.1242707730800867,14.942425695186703,2.127778640667929,0.9999996759687968,0.9999771575807358,0.9999999954035566
WEEK2,263,1.13,12.483888552585121,0.8458364844382198,0.9999962128331058,0.9999794415013401,0.9999993023597158,15.4271320281818,2.1242707730800867,0.999999800436275,0.9999860300847605,0.999999997149221,12.483888552585121,0.8458364844382198,15.4271320281818,2.1242707730800867,14.942425695186703,2.127778640667929,0.9999996759687968,0.9999771575807358,0.9999999954035566
WEEK3,263,1.13,20.579073111623625,4.378237189077371,0.9999999988448933,0.9999926631874732,0.9999999999998181,15.4271320281818,2.1242707730800867,0.999999800436275,0.9999860300847605,0.999999997149221,20.579073111623625,4.378237189077371,15.4271320281818,2.1242707730800867,14.942425695186703,2.127778640667929,0.9999996759687968,0.9999771575807358,0.9999999954035566
WEEK4,263,1.13,41.315729739073646,4.92279342270382,1,0.9999999999999785,1,15.4271320281818,2.1242707730800867,0.999999800436275,0.9999860300847605,0.999999997149221,41.315729739073646,4.92279342270382,15.4271320281818,2.1242707730800867,14.942425695186703,2.127778640667929,0.9999996759687968,0.9999771575807358,0.9999999954035566
WEEK1,264,1.14,5.6892366744120455,0.7505258763913369,0.9966292268562171,0.9850530012603672,0.9992466962423009,15.922667443376948,2.2139364927423832,0.9999998784168643,0.9999898171399748,0.9999999985483143,5.6892366744120455,0.7505258763913369,15.922667443376948,2.2139364927423832,15.442499658300765,2.222640796657805,0.9999998034796511,0.9999832520519736,0.9999999976940688
WEEK2,264,1.14,12.808805097775519,0.863172236717575,0.9999972634370816,0.9999846205138382,0.9999995130722383,15.922667443376948,2.2139364927423832,0.9999998784168643,0.9999898171399748,0.9999999985483143,12.808805097775519,0.863172236717575,15.922667443376948,2.2139364927423832,15.442499658300765,2.222640796657805,0.9999998034796511,0.9999832520519736,0.9999999976940688
WEEK3,264,1.14,21.30257656519228,4.6139355900332175,0.9999999994397155,0.9999942980998958,0.9999999999999449,15.922667443376948,2.2139364927423832,0.9999998784168643,0.9999898171399748,0.9999999985483143,21.30257656519228,4.6139355900332175,15.922667443376948,2.2139364927423832,15.442499658300765,2.222640796657805,0.9999998034796511,0.9999832520519736,0.9999999976940688
WEEK4,264,1.14,43.32177237386172,5.19289193188853,1,0.9999999999999951,1,15.922667443376948,2.2139364927423832,0.9999998784168643,0.9999898171399748,0.9999999985483143,43.32177237386172,5.19289193188853,15.922667443376948,2.2139364927423832,15.442499658300765,2.222640796657805,0.9999998034796511,0.9999832520519736,0.9999999976940688
WEEK1,265,1.15,5.809846862538961,0.7638568001065659,0.997011071350393,0.986375040264718,0.9993497872149414,16.41820285857209,2.3046753462431355,0.9999999259261251,0.9999925616358415,0.9999999992623514,5.809846862538961,0.7638568001065659,16.41820285857209,2.3046753462431355,15.942573621414827,2.3184486532052917,0.9999998808131898,0.9999876972607585,0.9999999988453527
WEEK2,265,1.15,13.133721642965918,0.8806357973267674,0.9999980225919183,0.9999884919245553,0.9999996602288648,16.41820285857209,2.3046753462431355,0.9999999259261251,0.9999925616358415,0.9999999992623514,13.133721642965918,0.8806357973267674,16.41820285857209,2.3046753462431355,15.942573621414827,2.3184486532052917,0.9999998808131898,0.9999876972607585,0.9999999988453527
WEEK3,265,1.15,22.026080018760922,4.849892115180365,0.9999999997282341,0.9999955664069128,0.9999999999999833,16.41820285857209,2.3046753462431355,0.9999999259261251,0.9999925616358415,0.9999999992623514,22.026080018760922,4.849892115180365,16.41820285857209,2.3046753462431355,15.942573621414827,2.3184486532052917,0.9999998808131898,0.9999876972607585,0.9999999988453527
WEEK4,265,1.15,45.32781500864983,5.463166937479667,1,0.9999999999999989,1,16.41820285857209,2.3046753462431355,0.9999999259261251,0.9999925616358415,0.9999999992623514,45.32781500864983,5.463166937479667,16.41820285857209,2.3046753462431355,15.942573621414827,2.3184486532052917,0.9999998808131898,0.9999876972607585,0.9999999988453527
WEEK1,266,1.16,5.930457050665878,0.7773093208663301,0.9973497751501376,0.9875786381746764,0.9994389143192797,16.913738273767233,2.396365433404446,0.9999999548708889,0.9999945560891594,0.9999999996258893,5.930457050665878,0.7773093208663301,16.913738273767233,2.396365433404446,16.442647584528896,2.4150896636415093,0.9999999277148887,0.9999909475698344,0.9999999994227968
WEEK2,266,1.16,13.45863818815632,0.8982197115888726,0.9999985711485483,0.9999913867373866,0.9999997629696982,16.913738273767233,2.396365433404446,0.9999999548708889,0.9999945560891594,0.9999999996258893,13.45863818815632,0.8982197115888726,16.913738273767233,2.396365433404446,16.442647584528896,2.4150896636415093,0.9999999277148887,0.9999909475698344,0.9999999994227968
WEEK3,266,1.16,22.74958347232957,5.086070839416275,0.9999999998681799,0.9999965510655939,0.9999999999999949,16.913738273767233,2.396365433404446,0.9999999548708889,0.9999945560891594,0.9999999996258893,22.74958347232957,5.086070839416275,16.913738273767233,2.396365433404446,16.442647584528896,2.4150896636415093,0.9999999277148887,0.9999909475698344,0.9999999994227968
WEEK4,266,1.16,47.33385764343793,5.733593480018431,1,0.9999999999999998,1,16.913738273767233,2.396365433404446,0.9999999548708889,0.9999945560891594,0.9999999996258893,47.33385764343793,5.733593480018431,16.913738273767233,2.396365433404446,16.442647584528896,2.4150896636415093,0.9999999277148887,0.9999909475698344,0.9999999994227968
WEEK1,267,1.17,6.051067238792793,0.7908772337366172,0.9976501876762707,0.9886745496562314,0.9995159420279377,17.409273688962386,2.488901627304849,0.9999999725053313,0.9999960090227225,0.9999999998105842,6.051067238792793,0.7908772337366172,17.409273688962386,2.488901627304849,16.94272154764296,2.512467689066566,0.9999999561601051,0.9999933293472562,0.9999999997118838
WEEK2,267,1.17,13.783554733346717,0.9159170478271266,0.9999989675291716,0.9999935519131644,0.9999998346810162,17.409273688962386,2.488901627304849,0.9999999725053313,0.9999960090227225,0.9999999998105842,13.783554733346717,0.9159170478271266,17.409273688962386,2.488901627304849,16.94272154764296,2.512467689066566,0.9999999561601051,0.9999933293472562,0.9999999997118838
WEEK3,267,1.17,23.47308692589823,5.322442183151536,0.9999999999360607,0.9999973160077962,0.9999999999999984,17.409273688962386,2.488901627304849,0.9999999725053313,0.9999960090227225,0.9999999998105842,23.47308692589823,5.322442183151536,17.409273688962386,2.488901627304849,16.94272154764296,2.512467689066566,0.9999999561601051,0.9999933293472562,0.9999999997118838
WEEK4,267,1.17,49.33990027822604,6.004151083899347,1,1,1,17.409273688962386,2.488901627304849,0.9999999725053313,0.9999960090227225,0.9999999998105842,49.33990027822604,6.004151083899347,17.409273688962386,2.488901627304849,16.94272154764296,2.512467689066566,0.9999999561601051,0.9999933293472562,0.9999999997118838
WEEK1,268,1.18,6.171677426919709,0.8045547008629481,0.9979166184948206,0.9896725427758138,0.9995824909865649,17.90480910415753,2.582192965588759,0.9999999832490208,0.9999970697596373,0.9999999999042417,6.171677426919709,0.8045547008629481,17.90480910415753,2.582192965588759,17.442795510757023,2.6105002534142305,0.9999999734117258,0.9999950780212625,0.9999999998563722
WEEK2,268,1.18,14.108471278537115,0.9337213568158521,0.9999992539491119,0.9999951717834035,0.9999998847214091,17.90480910415753,2.582192965588759,0.9999999832490208,0.9999970697596373,0.9999999999042417,14.108471278537115,0.9337213568158521,17.90480910415753,2.582192965588759,17.442795510757023,2.6105002534142305,0.9999999734117258,0.9999950780212625,0.9999999998563722
WEEK3,268,1.18,24.196590379466883,5.55898157553878,0.9999999999689861,0.9999979105910224,0.9999999999999996,17.90480910415753,2.582192965588759,0.9999999832490208,0.9999970697596373,0.9999999999042417,24.196590379466883,5.55898157553878,17.90480910415753,2.582192965588759,17.442795510757023,2.6105002534142305,0.9999999734117258,0.9999950780212625,0.9999999998563722
WEEK4,268,1.18,51.34594291301416,6.274822795849338,1,1,1,17.90480910415753,2.582192965588759,0.9999999832490208,0.9999970697596373,0.9999999999042417,51.34594291301416,6.274822795849338,17.90480910415753,2.582192965588759,17.442795510757023,2.6105002534142305,0.9999999734117258,0.9999950780212625,0.9999999998563722
WEEK1,269,1.19,6.292287615046626,0.8183362290764277,0.9981528962861821,0.9905814892959641,0.9996399689099943,18.40034451935267,2.676160476096621,0.9999999897945561,0.9999978456590859,0.9999999999516553,6.292287615046626,0.8183362290764277,18.40034451935267,2.676160476096621,17.94286947387109,2.709116301830699,0.999999983874589,0.9999963640513564,0.9999999999284841
WEEK2,269,1.19,14.433387823727514,0.9516266344043912,0.9999994609127272,0.9999963839857368,0.9999999196313107,18.40034451935267,2.676160476096621,0.9999999897945561,0.9999978456590859,0.9999999999516553,14.433387823727514,0.9516266344043912,18.40034451935267,2.676160476096621,17.94286947387109,2.709116301830699,0.999999983874589,0.9999963640513564,0.9999999999284841
WEEK3,269,1.19,24.920093833035523,5.795668440838098,0.9999999999849567,0.9999983729769757,0.9999999999999998,18.40034451935267,2.676160476096621,0.9999999897945561,0.9999978456590859,0.9999999999516553,24.920093833035523,5.795668440838098,18.40034451935267,2.676160476096621,17.94286947387109,2.709116301830699,0.999999983874589,0.9999963640513564,0.9999999999284841
WEEK4,269,1.19,53.351985547802244,6.5455944601825236,1,1,1,18.40034451935267,2.676160476096621,0.9999999897945561,0.9999978456590859,0.9999999999516553,53.351985547802244,6.5455944601825236,18.40034451935267,2.676160476096621,17.94286947387109,2.709116301830699,0.999999983874589,0.9999963640513564,0.9999999999284841
WEEK1,270,1.2,6.412897803173542,0.832216648630609,0.9983624216165652,0.9914094470215398,0.999689597759278,18.895879934547814,2.7707353639887042,0.999999993782388,0.9999984141829467,0.9999999999756222,6.412897803173542,0.832216648630609,18.895879934547814,2.7707353639887042,18.442943436985153,2.8082543652437817,0.9999999902201672,0.9999973112587084,0.9999999999644276
WEEK2,270,1.2,14.758304368917917,0.9696272871066168,0.9999996104621337,0.9999972913291465,0.9999999439801082,18.895879934547814,2.7707353639887042,0.999999993782388,0.9999984141829467,0.9999999999756222,14.758304368917917,0.9696272871066168,18.895879934547814,2.7707353639887042,18.442943436985153,2.8082543652437817,0.9999999902201672,0.9999973112587084,0.9999999999644276
WEEK3,270,1.2,25.643597286604173,6.032485420606689,0.9999999999927034,0.9999987327073603,1,18.895879934547814,2.7707353639887042,0.999999993782388,0.9999984141829467,0.9999999999756222,25.643597286604173,6.032485420606689,18.895879934547814,2.7707353639887042,18.442943436985153,2.8082543652437817,0.9999999902201672,0.9999973112587084,0.9999999999644276
WEEK4,270,1.2,55.35802818259037,6.816454165610944,1,1,1,18.895879934547814,2.7707353639887042,0.999999993782388,0.9999984141829467,0.9999999999756222,55.35802818259037,6.816454165610944,18.895879934547814,2.7707353639887042,18.442943436985153,2.8082543652437817,0.9999999902201672,0.9999973112587084,0.9999999999644276
WEEK1,271,1.21,6.533507991300459,0.8461910930738238,0.9985482141098875,0.9921637347965292,0.9997324376074486,19.391415349742964,2.865857498523577,0.9999999962119535,0.9999988313969786,0.9999999999877209,6.533507991300459,0.8461910930738238,19.391415349742964,2.865857498523577,18.943017400099215,2.9078610527797695,0.9999999940686701,0.9999980098435112,0.9999999999823226
WEEK2,271,1.21,15.083220914108315,0.9877181004495976,0.9999997185247165,0.9999979706332159,0.9999999609591441,19.391415349742964,2.865857498523577,0.9999999962119535,0.9999988313969786,0.9999999999877209,15.083220914108315,0.9877181004495976,19.391415349742964,2.865857498523577,18.943017400099215,2.9078610527797695,0.9999999940686701,0.9999980098435112,0.9999999999823226
WEEK3,271,1.21,26.36710074017283,6.269417770279481,0.9999999999964608,0.9999990126746208,1,19.391415349742964,2.865857498523577,0.9999999962119535,0.9999988313969786,0.9999999999877209,26.36710074017283,6.269417770279481,19.391415349742964,2.865857498523577,18.943017400099215,2.9078610527797695,0.9999999940686701,0.9999980098435112,0.9999999999823226
WEEK4,271,1.21,57.36407081737845,7.087391818110403,1,1,1,19.391415349742964,2.865857498523577,0.9999999962119535,0.9999988313969786,0.9999999999877209,57.36407081737845,7.087391818110403,19.391415349742964,2.865857498523577,18.943017400099215,2.9078610527797695,0.9999999940686701,0.9999980098435112,0.9999999999823226
WEEK1,272,1.22,6.654118179427374,0.8602549802457167,0.998712954572527,0.9928510007331173,0.9997694075655884,19.886950764938103,2.9614741477143283,0.999999997692153,0.9999991379937637,0.9999999999938212,6.654118179427374,0.8602549802457167,19.886950764938103,2.9614741477143283,19.443091363213288,3.007889809140793,0.9999999964027326,0.9999985256793038,0.9999999999912228
